cw_num,product_area,person_id,st_created_date,work_order_accepted_date,worker_cost_center,complaince_activation_include_weekend,username,location_country,worker_access_type,ST_start_date,st_start_month,pw_reset_date,supplier_name,parent_supplier_name,is_saksham,location_region,location_type,hw_date_shipped,hw_estimated_delivery_date,hw_recd_dt,idv_date,idv_decision_date,idv_approval_date,idv_exception,gvc_invite_created_dt,remote_access_date_source,worker_type,cnt_class_dates,net_onboarding_date,delivery_update,transfer_flag,bulk_shipment,manager_pref_for_hw_shipping,manager_hierarchy_user_names,hiring_manager_username,has_equipment,worker_active_flag,onboard_date_v2,derived_onboarding_status,sla_end_to_end,sla_end_to_end_exclude_weekend1,sla_xws_exclude_weekend1,is_chromebook,location_site,location_code,manual_onboarding_status,WorkerType,EquipmentAssigned,ChromebookAssigned,source_system,Equipment_Type,reattempt,sub_act,time_to_onboard_include_weekend,wo_adv_std_include_weekend,gvc_act,eqp_gvc,comp_eqp_include_weekend,time_to_onboard_exclude_weekend,wo_adv_std_exclude_weekend,comp_eqp_exclude_weekend,complaince_activation_exclude_weekend,xws_activation_to_idv,xws_idv_to_system_activation,last_refresh_date,access_flag,access_flag_unrestricted,access_flag_supplier,access_flag_pa,access_flag_supplier_pa,access_flag_manager
G-CW-00969412,REWS,1556939,2025-04-18,2025-04-18,Q13,1,badge-1556939,India,Badge Only,2025-04-21,2025-04-01,null,COMPASS GROUP PLC,COMPASS GROUP PLC,Badge Only,APAC,GOVO,null,null,null,null,null,null,FALSE,null,null,Vendor,1,2025-04-21,null,null,NO,null,mcuthbertson|malcolmo|pcullen|giulia|scottfoster|ruthporat|sundar,mcuthbertson,null,Yes,2025-04-21,6. Onboarded,3,1,1,,IN-GUR,IN-GUR-SIGC,null,Vendor,No,FALSE,all_aboard,Saksham,1,3,3,3,null,null,null,1,1,null,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969070,POps,1556779,2025-04-17,2025-04-17,6J3,1,chaulkararya,India,Access Only,2025-04-21,2025-04-01,2025-04-22,ACCENTURE PLC,ACCENTURE PLC,NA,APAC,VOVO,null,null,2025-04-22,2025-05-06,2025-04-22,2025-04-22,FALSE,2025-04-22,Ganpati Group,Vendor,1,2025-04-22,2025-04-22,null,NO,null,alexandraabed|vyomikasahni|richardpollin|vishalpathak|chartay|tomdewaele|fcicconi|sundar,alexandraabed,null,Yes,2025-04-22,6. Onboarded,5,3,1,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,5,5,4,1,0,5,3,2,3,1,1,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00967278,T&S,1554916,2025-04-14,2025-04-14,6A6,5,robrigado,Philippines,Equipment and Access,2025-04-16,2025-04-01,2025-04-21,ACCENTURE PLC,ACCENTURE PLC,NA,APAC,GOVO,null,null,2025-04-16,2025-04-30,2025-04-16,2025-04-15,FALSE,2025-04-21,null,Vendor,1,2025-04-21,2025-04-16,null,NO,null,kanov|lgrogan|annathomp|kcourington|kwalker|sundar,kanov,NO,Yes,2025-04-21,6. Onboarded,7,5,3,,PH-QZT,PH-QZT-VNCC2,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,7,7,2,1,5,2,5,2,2,3,0,3,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970612,YouTube,1194370,2025-04-22,2025-04-22,YT9,1,akashbansal,India,Access Only,2025-04-24,2025-04-01,2025-04-24,CONCENTRIX,CONCENTRIX CORPORATION,NA,APAC,GOVO,null,2025-04-26,2025-04-23,2025-05-09,2025-04-25,2025-04-24,FALSE,2025-04-25,Ganpati Group,Vendor,1,2025-04-24,2025-04-23,null,NO,null,rranjana|manvig|veapen|vicheta|cwire|mecoe|nmohan|sundar,rranjana,null,Yes,2025-04-24,6. Onboarded,2,2,1,,IN-GUR,IN-GUR-SIGC,null,Vendor,No,FALSE,all_aboard,Saksham,1,2,2,2,-1,2,1,2,2,1,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00971519,T&S,1558889,2025-04-23,2025-04-23,7EX,1,akswathi,India,Access Only,2025-04-24,2025-04-01,2025-04-25,WIPRO LIMITED,WIPRO LIMITED,NA,APAC,GOVO,null,null,2025-04-25,2025-05-08,2025-04-24,2025-04-24,FALSE,2025-04-25,null,Vendor,1,2025-04-25,2025-04-25,null,NO,null,anmolgarg|manishkagarwal|vchandra|jayakumars|kcourington|kwalker|sundar,anmolgarg,null,Yes,2025-04-25,6. Onboarded,2,2,1,,IN-HYD,IN-HYD-SAR3,null,Vendor,No,FALSE,all_aboard,Saksham,1,2,2,1,1,0,2,2,1,2,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00968609,REWS,1556262,2025-04-16,2025-04-16,Q13,1,badge-1556262,India,Badge Only,2025-04-21,2025-04-01,null,COMPASS GROUP PLC,COMPASS GROUP PLC,Badge Only,APAC,GOGO,null,null,null,null,null,null,FALSE,null,null,Vendor,1,2025-04-21,null,null,NO,null,anitapadman|malcolmo|pcullen|giulia|scottfoster|ruthporat|sundar,anitapadman,null,Yes,2025-04-21,6. Onboarded,5,3,1,,IN-BLR,IN-BLR-ANANTA,null,Vendor,No,FALSE,all_aboard,Saksham,1,5,5,5,null,null,null,3,3,null,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00967943,Waymo,1556014,2025-04-15,2025-04-15,78K,7,jonathanbaca,United States,Access Only,2025-04-17,2025-04-01,2025-04-24,TRANSDEV,TRANSDEV,NA,NORTH AMERICA,Special Use,null,null,2025-04-17,2025-05-05,2025-04-21,2025-04-21,FALSE,2025-04-24,Ganpati Group,Vendor,1,2025-04-24,2025-04-17,null,NO,null,btodiah|cdredge|crmcnamara|tekedra|sundar,btodiah,YES,Yes,2025-04-24,6. Onboarded,9,7,5,,US-SFO,US-SFO-TOLND201,null,Vendor,No,FALSE,all_aboard,Saksham,1,9,9,2,1,7,2,7,2,2,5,2,3,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970924,Platforms + Ecosystems,1558226,2025-04-22,2025-04-22,7DN,1,shendanielle,Philippines,Equipment and Access,2025-04-23,2025-04-01,2025-04-24,ACCENTURE PLC,ACCENTURE PLC,NA,APAC,GOVO,null,null,2025-04-23,2025-05-08,2025-04-24,2025-04-23,FALSE,2025-04-24,Ganpati Group,Vendor,1,2025-04-24,2025-04-23,null,NO,null,kayayuki|macw|alwin|ttr|erikkay|seangc|ssamat|ricko|sundar,kayayuki,null,Yes,2025-04-24,6. Onboarded,2,2,1,,PH-MNL,PH-MNL-UBT1,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,2,2,1,1,1,1,2,1,1,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00968694,Geo,1556434,2025-04-16,2025-04-16,74U,7,bilashuk,Poland,Equipment and Access,2025-04-18,2025-04-01,2025-04-25,EXECUTE APPS LTD,EXECUTE APPS LTD,NA,EMEA,GOVO,null,null,2025-04-25,2025-05-06,2025-04-22,2025-04-22,FALSE,2025-04-25,Ganpati Group,Vendor,1,2025-04-25,2025-04-25,null,NO,null,inbarl|gilshdemati|mharel|paddyflynn|cwphillips|nicholas|sundar,inbarl,null,Yes,2025-04-25,6. Onboarded,9,7,5,,PL-WRO,PL-WRO-BEM,null,Vendor,Yes,FALSE,all_aboard,Non-Saksham,1,9,9,2,1,0,9,7,2,7,5,2,3,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969463,Cloud,1556940,2025-04-18,2025-04-18,410,1,ipanzade,India,Access Only,2025-04-21,2025-04-01,2025-04-21,HCL TECHNOLOGIES LTD,HCL TECHNOLOGIES LTD.,NA,APAC,GOVO,null,null,2025-04-18,2025-05-05,2025-04-21,2025-04-21,FALSE,2025-04-22,Ganpati Group,Vendor,1,2025-04-21,2025-04-18,null,NO,null,kishorebv|simransawhney|cynthiakim|pravir|francisdesouza|tkurian|sundar,kishorebv,null,Yes,2025-04-21,6. Onboarded,3,1,1,,IN-HYD,IN-HYD-SAR1,null,Vendor,No,FALSE,all_aboard,Saksham,1,3,3,3,-1,4,1,1,1,1,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00967183,Access,521899,2025-04-14,2025-04-14,73T,4,clehew,United States,Equipment and Access,2025-04-17,2025-04-01,2025-04-21,HICKERSONS CABLE INSTALLATION INC,HICKERSONS CABLE INSTALLATION INC,NA,NORTH AMERICA,VOVO,null,null,2025-04-17,2025-05-05,2025-04-21,2025-04-21,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-21,2025-04-17,null,NO,null,kylemloftus|hawkinsc|jdemar|andysimpson|dhegar|rlaurenzano|dinni|sundar,kylemloftus,NO,Yes,2025-04-21,6. Onboarded,7,5,2,,US-REMOTE,US-REMOTE-MO,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,7,7,3,1,4,3,5,3,3,2,2,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00967767,Corp Eng,1555703,2025-04-15,2025-04-15,943,4,psaitharun,India,Access Only,2025-04-17,2025-04-01,2025-04-21,MOVATE TECHNOLOGIES PRIVATE LIMITED,MOVATE TECHNOLOGIES PRIVATE LIMITED,NA,APAC,GOVO,null,null,2025-04-17,2025-05-01,2025-04-17,2025-04-17,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-21,2025-04-17,null,NO,null,manishtripathy|dchumphrey|debraph|ycsvarma|marcberson|jen|sundar,manishtripathy,YES,Yes,2025-04-21,6. Onboarded,6,4,2,,IN-HYD,IN-HYD-SAR2,null,Vendor,No,FALSE,all_aboard,Saksham,1,6,6,2,1,4,2,4,2,2,2,0,2,1745910103306887,UA,Yes,No,No,No,No
G-CW-00966484,YouTube,1554127,2025-04-13,2025-04-13,YT9,6,asayera,India,Access Only,2025-04-15,2025-04-01,2025-04-21,WIPRO LIMITED,WIPRO LIMITED,NA,APAC,GOVO,null,null,2025-04-16,2025-05-01,2025-04-17,2025-04-17,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-21,2025-04-16,null,NO,null,mohammedaz|annapurna|jaydeepmistry|veapen|vicheta|cwire|mecoe|nmohan|sundar,mohammedaz,YES,Yes,2025-04-21,6. Onboarded,8,5,4,,IN-BLR,IN-BLR-OPAL,null,Vendor,No,FALSE,all_aboard,Saksham,1,8,8,2,1,5,3,5,1,2,4,2,2,1745910103306887,UA,Yes,No,No,No,No
G-CW-00971575,Technical Infrastructure,1558837,2025-04-23,2025-04-23,610,3,pongsawat,Thailand,Equipment and Access,2025-04-25,2025-04-01,2025-04-28,WOOD INTERNATIONAL LIMITED,WOOD INTERNATIONAL LIMITED,NA,APAC,VOVO,null,null,2025-04-23,2025-05-09,2025-04-25,2025-04-24,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-28,2025-04-23,null,NO,null,ipsbkk|mpdavid|himadribasu|allenware|alexmj|btreynor|tkurian|sundar,ipsbkk,null,Yes,2025-04-28,6. Onboarded,5,3,1,,TH-REMOTE,TH-REMOTE-GEN,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,5,5,2,1,5,1,3,2,1,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970802,gTech,1558074,2025-04-22,2025-04-22,0G3,1,mandarapuv,India,Access Only,2025-04-25,2025-04-01,2025-04-25,VIRTUSA CORPORATION,ETOUCH SYSTEMS CORP.,NA,APAC,GOVO,null,null,2025-04-22,2025-05-09,2025-04-25,2025-04-25,FALSE,2025-04-25,Ganpati Group,Vendor,1,2025-04-25,2025-04-22,null,NO,null,delaq|parinita|sarala|doina|arijit|sauquet|philipps|sundar,delaq,null,Yes,2025-04-25,6. Onboarded,3,3,1,,IN-HYD,IN-HYD-SAR2,null,Vendor,No,FALSE,all_aboard,Saksham,1,3,3,3,1,3,1,3,3,1,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00971298,REWS,1558556,2025-04-22,2025-04-22,66Y,1,badge-1558556,null,Badge Only,2025-04-25,2025-04-01,null,G4S PLC,G4S PLC,Badge Only,LATAM,GOGO,null,null,null,null,null,null,FALSE,null,null,Vendor,1,2025-04-25,null,null,NO,null,juanpablolam|adilson|abaer|markwrightson|chrisrackow|scottfoster|ruthporat|sundar,juanpablolam,null,null,2025-04-25,3. Pending Compliance,3,3,1,,CO-BOG,CO-BOG-OXO,null,Vendor,No,FALSE,all_aboard,Saksham,null,3,3,3,null,null,null,3,3,null,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00968404,Technical Infrastructure,1555856,2025-04-16,2025-04-16,65H,1,bappab,India,Access Only,2025-04-21,2025-04-01,2025-04-21,JAGUAR SECURITY SERVICES PVT. LTD.,JAGUAR SECURITY SERVICES PVT. LTD.,NA,APAC,Special Use,null,null,2025-04-19,2025-05-05,2025-04-21,2025-04-20,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-21,2025-04-19,null,NO,null,shivish|dedenfield|hviccione|obrienkevin|alexmj|btreynor|tkurian|sundar,shivish,null,Yes,2025-04-21,6. Onboarded,5,3,1,,IN-DEL,IN-DEL-ANX1A,null,Vendor,No,FALSE,all_aboard,Saksham,1,5,5,5,1,2,3,3,3,3,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969801,REWS,1557789,2025-04-21,2025-04-21,6L4,1,badge-1557789,India,Badge Only,2025-04-22,2025-04-01,null,JONES LANG LASALLE INC,JONES LANG LASALLE INCORPORATED,Badge Only,APAC,GOVO,null,null,null,null,null,null,FALSE,null,null,Vendor,1,2025-04-22,null,null,NO,null,azamkhan|prateekseth|lavanyamk|giulia|scottfoster|ruthporat|sundar,azamkhan,null,Yes,2025-04-22,6. Onboarded,1,1,1,,IN-GUR,IN-GUR-TRILB,null,Vendor,No,FALSE,all_aboard,Saksham,1,1,1,1,null,null,null,1,1,null,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969514,Cloud,1557278,2025-04-18,2025-04-18,JHU,3,venkatasaiy,India,Access Only,2025-04-21,2025-04-01,2025-04-24,DELOITTE,DELOITTE TOUCHE TOHMATSU LIMITED,NA,APAC,VOVO,null,null,2025-04-23,2025-05-06,2025-04-22,2025-04-21,FALSE,2025-04-24,Ganpati Group,Vendor,1,2025-04-24,2025-04-23,null,NO,null,sumanathuluri|dvipul|kalyanaraman|kchivukula|ashokrao|pfazzone|vahdat|tkurian|sundar,sumanathuluri,null,Yes,2025-04-24,6. Onboarded,6,4,3,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,6,6,3,1,1,5,4,1,3,3,0,3,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969331,Cloud,877485,2025-04-17,2025-04-17,669,3,kumarsanath,India,Equipment and Access,2025-04-22,2025-04-01,2025-04-25,"SYNOPSYS, INC","SYNOPSYS, INC",NA,APAC,GOVO,null,null,2025-04-22,2025-05-09,2025-04-25,2025-04-25,FALSE,2025-04-25,Ganpati Group,Vendor,1,2025-04-25,2025-04-22,null,NO,null,manasiraashid|vinodkrishnaj|nvallepalli|ufrank|vahdat|tkurian|sundar,manasiraashid,null,Yes,2025-04-25,6. Onboarded,8,6,3,,IN-BLR,IN-BLR-BCPC,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,8,8,5,1,3,5,6,3,3,3,3,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970955,Technical Infrastructure,1456818,2025-04-22,2025-04-22,610,1,badge-1456818,null,Badge Only,2025-04-25,2025-04-01,null,"HOLDER CONSTRUCTION GROUP, LLC","HOLDER CONSTRUCTION GROUP, LLC",Badge Only,NORTH AMERICA,null,null,null,null,null,null,null,FALSE,null,null,Vendor,1,2025-04-25,null,null,NO,null,brinker|pmccann|stevenford|allenware|alexmj|btreynor|tkurian|sundar,brinker,null,null,2025-04-25,3. Pending Compliance,3,3,1,,US-CMH,US-CMH-NBY5A,null,Vendor,No,FALSE,all_aboard,Saksham,null,3,3,3,null,null,null,3,3,null,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00964212,Marketing,1545708,2025-04-08,2025-04-08,0MD,12,sinclairc,United Kingdom,Equipment and Access,2025-04-11,2025-04-01,2025-04-23,JELLYFISH GROUP LTD,JELLYFISH GROUP LTD,NA,EMEA,VOVO,null,null,2025-04-10,2025-05-06,2025-04-22,2025-04-22,FALSE,2025-04-22,Ganpati Group,Vendor,1,2025-04-23,2025-04-10,null,NO,null,andersondiaz|smarmstrong|lorraine|sundar,andersondiaz,NO,Yes,2025-04-23,6. Onboarded,15,11,8,,UK-REMOTE,UK-REMOTE-GEN,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,15,15,3,1,12,2,11,3,2,8,7,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969741,Waymo,1557652,2025-04-20,2025-04-20,7GC,5,revanuru,India,Access Only,2025-04-22,2025-04-01,2025-04-27,WIPRO LIMITED,WIPRO LIMITED,NA,APAC,VOVO,null,null,null,2025-05-12,2025-04-28,2025-04-22,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-27,null,null,NO,null,shakthis|stozer|pawlowski|chatham|ddolgov|sundar,shakthis,null,Yes,2025-04-27,6. Onboarded,7,5,4,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,7,7,2,-1,null,null,5,1,null,4,0,4,1745910103306887,UA,Yes,No,No,No,No
G-CW-00964952,gTech,1552368,2025-04-09,2025-04-09,17Y,8,schneideri,Greece,Access Only,2025-04-14,2025-04-01,2025-04-22,TELEPERFORMANCE SE,TELEPERFORMANCE SE,NA,EMEA,VOVO,null,null,2025-04-10,2025-05-06,2025-04-22,2025-04-14,FALSE,2025-04-22,Ganpati Group,Vendor,1,2025-04-22,2025-04-10,null,NO,null,nkantounias|kmcardle|wayneraven|suemorris|iloughran|sauquet|philipps|sundar,nkantounias,YES,Yes,2025-04-22,6. Onboarded,13,9,6,,GR-REMOTE,GR-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,13,13,5,1,12,1,9,3,1,6,0,6,1745910103306887,UA,Yes,No,No,No,No
G-CW-00967789,Access,1555078,2025-04-10,2025-04-15,RFS,10,jongrant,United States,Equipment and Access,2025-04-18,2025-04-01,2025-04-28,"GARY D. NELSON ASSOCIATES, INC.","GARY D. NELSON ASSOCIATES, INC.",N,NORTH AMERICA,Special Use,null,null,null,2025-05-12,2025-04-28,2025-04-28,FALSE,2025-04-28,Ganpati Group,Temp,1,2025-04-28,null,null,NO,null,dallinh|etrapani|nfischer|dhegar|rlaurenzano|dinni|sundar,dallinh,null,Yes,2025-04-28,6. Onboarded,18,9,6,,US-BNA,US-BNA-1101,null,Regular Temporary Staff Member,Yes,TRUE,all_aboard,Non-Saksham,1,18,18,8,1,null,null,9,3,null,6,6,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970028,T&S,1557672,2025-04-21,2025-04-21,6S8,6,rmatele,India,Equipment and Access,2025-04-22,2025-04-01,2025-04-28,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,NA,APAC,GOVO,null,null,null,2025-05-06,2025-04-22,2025-04-22,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-28,null,null,NO,null,jujuhage|lgrogan|annathomp|kcourington|kwalker|sundar,jujuhage,null,Yes,2025-04-28,6. Onboarded,7,5,4,,IN-HYD,IN-HYD-FLX1,null,Vendor,Yes,FALSE,all_aboard,Non-Saksham,1,7,7,1,1,null,null,5,1,null,4,0,4,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970416,Technical Infrastructure,1557749,2025-04-21,2025-04-21,3PL,5,inolani,United States,Access Only,2025-04-23,2025-04-01,2025-04-28,SCHENKER,DEUTSCHE BAHN AG,NA,NORTH AMERICA,Special Use,null,null,2025-04-23,2025-05-07,2025-04-23,2025-04-23,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-28,2025-04-23,null,NO,null,marrerow|tylerburd|tammyw|stewartbt|moniquepicou|btreynor|tkurian|sundar,marrerow,null,Yes,2025-04-28,6. Onboarded,7,5,3,,US-LAS,US-LAS-HEN2A,null,Vendor,No,FALSE,all_aboard,Saksham,1,7,7,2,1,5,2,5,2,2,3,0,3,1745910103306887,UA,Yes,No,No,No,No
G-CW-00966647,YouTube,1554372,2025-04-14,2025-04-14,YT9,6,pereirasimoes,Portugal,Equipment and Access,2025-04-16,2025-04-01,2025-04-22,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,NA,EMEA,GOVO,null,null,2025-04-15,2025-05-05,2025-04-21,2025-04-21,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-22,2025-04-15,null,NO,null,jorenp|jaydeepmistry|veapen|vicheta|cwire|mecoe|nmohan|sundar,jorenp,NO,Yes,2025-04-22,6. Onboarded,8,6,4,,PT-LIS,PT-LIS-QUINTA51,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,8,8,2,1,6,1,6,2,1,4,3,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969779,gCS,1557341,2025-04-21,2025-04-21,0SM,2,rawatshu,India,Access Only,2025-04-22,2025-04-01,2025-04-24,WNS (HOLDINGS) LIMITED,WNS (HOLDINGS) LIMITED,NA,APAC,VOVO,null,null,2025-04-22,2025-05-07,2025-04-23,2025-04-23,FALSE,2025-04-24,Ganpati Group,Vendor,1,2025-04-24,2025-04-22,null,NO,null,nakulmakharia|grusche|melissanguyen|jnicoletti|selin|philipps|sundar,nakulmakharia,null,Yes,2025-04-24,6. Onboarded,3,3,2,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,3,3,1,1,2,1,3,1,1,2,1,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970445,Waymo,1557982,2025-04-21,2025-04-21,KPL,1,hughtanghuy,United States,Equipment and Access,2025-04-23,2025-04-01,2025-04-24,KPMG,KPMG INTERNATIONAL COOPERATIVE,NA,NORTH AMERICA,VOVO,null,null,2025-04-22,2025-05-07,2025-04-23,2025-04-22,FALSE,2025-04-23,Ganpati Group,Vendor,1,2025-04-24,2025-04-22,null,NO,null,emcinnis|acrowther|edemartel|tekedra|sundar,emcinnis,null,Yes,2025-04-24,6. Onboarded,3,3,1,,US-REMOTE,US-REMOTE-CA,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,3,3,2,1,1,1,3,2,1,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969589,Devices & Services,1557156,2025-04-18,2025-04-18,74G,6,sjimenezgomez,United States,Equipment and Access,2025-04-21,2025-04-01,2025-04-27,ARCLIGHT WIRELESS INC,ARCLIGHT WIRELESS INC,NA,NORTH AMERICA,GOGO,null,null,2025-04-26,2025-05-05,2025-04-21,2025-04-21,FALSE,2025-04-27,Ganpati Group,Vendor,1,2025-04-27,2025-04-26,null,NO,null,rsinghvi|kamatha|acorrale|shakilb|ricko|sundar,rsinghvi,null,Yes,2025-04-27,6. Onboarded,9,6,5,,US-CHI,US-CHI-FLMK,null,Vendor,Yes,FALSE,all_aboard,Non-Saksham,1,9,9,3,1,1,8,6,1,6,5,0,5,1745910103306887,UA,Yes,No,No,No,No
G-CW-00968915,Devices & Services,1557184,2025-04-17,2025-04-17,65Z,6,vijangam,United States,Equipment and Access,2025-04-22,2025-04-01,2025-04-28,ACCENTURE PLC,ACCENTURE PLC,NA,NORTH AMERICA,GOVO,null,null,null,2025-05-09,2025-04-25,2025-04-21,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-28,null,null,NO,null,ranadive|manojj|sansrini|acorrale|shakilb|ricko|sundar,ranadive,null,Yes,2025-04-28,6. Onboarded,11,7,4,,US-SJC,US-SJC-EBKW122,null,Vendor,Yes,FALSE,all_aboard,Non-Saksham,1,11,11,5,1,null,null,7,3,null,4,0,4,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970373,Technical Infrastructure,1558279,2025-04-21,2025-04-21,65H,1,malachic,United States,Access Only,2025-04-23,2025-04-01,2025-04-23,ALLIED UNIVERSAL,ALLIED UNIVERSAL,NA,NORTH AMERICA,Special Use,null,null,2025-04-23,2025-05-07,2025-04-23,2025-04-23,FALSE,2025-04-23,Ganpati Group,Vendor,1,2025-04-23,2025-04-23,null,NO,null,cpappe|enoyes|hviccione|obrienkevin|alexmj|btreynor|tkurian|sundar,cpappe,null,Yes,2025-04-23,6. Onboarded,2,2,1,,US-PHX,US-PHX-MSASEC1,null,Vendor,No,FALSE,all_aboard,Saksham,1,2,2,2,1,0,2,2,2,2,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00971564,Technical Infrastructure,1558796,2025-04-23,2025-04-23,610,4,supada,Thailand,Equipment and Access,2025-04-24,2025-04-01,2025-04-28,WOOD INTERNATIONAL LIMITED,WOOD INTERNATIONAL LIMITED,NA,APAC,VOVO,null,null,2025-04-23,2025-05-09,2025-04-25,2025-04-24,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-28,2025-04-23,null,NO,null,ipsbkk|mpdavid|himadribasu|allenware|alexmj|btreynor|tkurian|sundar,ipsbkk,null,Yes,2025-04-28,6. Onboarded,5,3,2,,TH-REMOTE,TH-REMOTE-GEN,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,5,5,1,1,5,1,3,1,1,2,0,2,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970079,Technical Infrastructure,1557717,2025-04-21,2025-04-21,6C8,1,gruwell,United States,Equipment and Access,2025-04-22,2025-04-01,2025-04-23,AMENTUM COMMERCIAL OPERATIONS INC,AMENTUM COMMERCIAL OPERATIONS INC,NA,NORTH AMERICA,Special Use,null,null,2025-04-22,2025-05-06,2025-04-22,2025-04-22,FALSE,2025-04-23,Ganpati Group,Vendor,1,2025-04-23,2025-04-22,null,NO,null,shaunpontsler|marcstern|briannagle|dweston|alexmj|btreynor|tkurian|sundar,shaunpontsler,null,Yes,2025-04-23,6. Onboarded,2,2,1,,US-FWA,US-FWA-ADC1A,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,2,2,1,1,1,1,2,1,1,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970567,REWS,1314377,2025-04-22,2025-04-22,Q13,1,dassanjib,India,Access Only,2025-04-23,2025-04-01,2025-04-24,COMPASS GROUP PLC,COMPASS GROUP PLC,NA,APAC,GOVO,null,null,2025-04-22,2025-05-08,2025-04-24,2025-04-24,FALSE,2025-04-24,Ganpati Group,Vendor,1,2025-04-24,2025-04-22,null,NO,null,anitapadman|malcolmo|pcullen|giulia|scottfoster|ruthporat|sundar,anitapadman,null,Yes,2025-04-24,6. Onboarded,2,2,1,,IN-BLR,IN-BLR-OPAL,null,Vendor,No,FALSE,all_aboard,Saksham,1,2,2,1,1,2,1,2,1,1,1,1,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00963931,T&S,1551554,2025-04-08,2025-04-08,6S8,8,dudhyala,India,Access Only,2025-04-14,2025-04-01,2025-04-22,WIPRO LIMITED,WIPRO LIMITED,NA,APAC,GOVO,null,null,2025-04-21,2025-05-05,2025-04-21,2025-04-21,FALSE,2025-04-22,null,Vendor,1,2025-04-22,2025-04-21,null,NO,null,anmolgarg|manishkagarwal|vchandra|jayakumars|kcourington|kwalker|sundar,anmolgarg,YES,Yes,2025-04-22,6. Onboarded,14,10,6,,IN-HYD,IN-HYD-SAR3,null,Vendor,No,FALSE,all_aboard,Saksham,1,14,14,6,1,1,13,10,4,9,6,5,1,1745910103306887,UA,Yes,No,No,No,No
